"","country","points","price"
"128446","Italy",82,NA
"128447","US",82,13
"128448","US",82,18
"128449","US",81,35
"128450","US",81,22
"128451","US",81,20
"128452","US",81,20
"128453","US",81,28
"128454","US",80,11
"128455","US",80,25
"128456","US",80,28
"128457","US",80,18
"128458","US",80,12
"128459","US",80,11
"128460","US",80,26
"128461","Spain",86,12
"128462","Italy",86,13
"128463","Spain",86,9
"128464","US",86,20
"128465","US",86,17
"128466","Argentina",86,11
"128467","Italy",86,21
"128468","Italy",86,NA
"128469","Spain",86,10
"128470","US",86,24
"128471","Argentina",86,12
"128472","Argentina",86,15
"128473","Argentina",86,20
"128474","US",86,22
"128475","US",86,24
"128476","US",86,16
"128477","Australia",86,15
"128478","US",86,15
"128479","US",86,20
"128480","US",86,30
"128481","US",86,30
"128482","US",86,30
"128483","US",86,32
"128484","US",86,75
"128485","US",86,24
"128486","US",86,21
"128487","Argentina",86,11
"128488","Australia",86,60
"128489","Spain",86,23
"128490","US",86,30
"128491","Italy",93,NA
"128492","Italy",93,60
"128493","Italy",93,95
"128494","Australia",93,70
"128495","Italy",93,75
"128496","US",93,40
"128497","Italy",93,71
"128498","US",93,41
"128499","Spain",93,145
"128500","US",93,39
"128501","Italy",93,79
"128502","Spain",93,118
"128503","Italy",93,80
"128504","Italy",93,105
"128505","Italy",93,NA
"128506","Italy",93,NA
"128507","US",93,175
"128508","Italy",92,80
"128509","Italy",92,75
"128510","Italy",92,83
"128511","Portugal",92,34
"128512","US",92,85
"128513","Italy",92,210
"128514","Spain",92,29
"128515","Italy",92,70
"128516","France",92,50
"128517","Italy",92,70
"128518","US",92,26
"128519","US",92,40
"128520","Italy",92,NA
"128521","Chile",85,19
"128522","US",85,23
"128523","Argentina",85,10
"128524","US",85,24
"128525","US",85,80
"128526","US",85,22
"128527","Italy",85,16
"128528","US",85,10
"128529","US",85,38
"128530","Chile",85,10
"128531","Argentina",85,8
"128532","Chile",85,9
"128533","US",85,36
"128534","Argentina",85,12
"128535","Australia",85,13
"128536","Hungary",85,45
"128537","Australia",85,12
"128538","US",84,25
"128539","Argentina",84,12
"128540","US",84,24
"128541","Chile",84,10
"128542","US",84,26
"128543","US",84,28
"128544","US",84,28
"128545","Australia",84,13
"128546","Hungary",84,15
"128547","US",84,24
"128548","US",84,15
"128549","US",84,20
"128550","Argentina",84,9
"128551","Australia",84,13
"128552","Argentina",84,35
"128553","Croatia",84,13
"128554","US",84,18
"128555","US",84,50
"128556","Italy",84,NA
"128557","Spain",84,9
"128558","Romania",84,20
"128559","Romania",84,17
"128560","Australia",84,48
"128561","Australia",83,11
"128562","Argentina",83,13
"128563","Greece",83,35
"128564","Spain",83,22
"128565","Spain",83,14
"128566","Argentina",83,10
"128567","Italy",83,10
"128568","Italy",83,15
"128569","Argentina",83,10
"128570","Croatia",83,NA
"128571","Italy",83,NA
"128572","US",83,20
"128573","Italy",83,19
"128574","Argentina",83,12
"128575","Italy",83,12
"128576","US",83,35
"128577","US",83,15
"128578","Bulgaria",83,9
"128579","US",83,22
"128580","US",83,14
"128581","Italy",85,14
"128582","Chile",85,9
"128583","France",85,15
"128584","US",85,15
"128585","Chile",85,8
"128586","Chile",85,10
"128587","US",85,35
"128588","Argentina",85,15
"128589","US",85,17
"128590","France",85,18
"128591","France",85,20
"128592","Italy",85,13
"128593","US",85,25
"128594","Australia",85,18
"128595","Argentina",85,10
"128596","US",85,16
"128597","France",85,27
"128598","France",85,15
"128599","Chile",85,11
"128600","Chile",85,10
"128601","US",85,13
"128602","Chile",85,12
"128603","Argentina",85,13
"128604","Chile",85,11
"128605","US",85,15
"128606","US",85,22
"128607","Chile",85,15
"128608","Chile",85,15
"128609","France",85,10
"128610","Italy",85,NA
"128611","US",85,18
"128612","Italy",85,15
"128613","US",85,20
"128614","US",85,20
"128615","Portugal",85,10
"128616","Portugal",85,11
"128617","US",85,20
"128618","Australia",84,13
"128619","US",84,18
"128620","US",84,14
"128621","Portugal",84,7
"128622","Portugal",84,11
"128623","Italy",84,10
"128624","New Zealand",84,15
"128625","US",84,22
"128626","Spain",84,15
"128627","US",84,15
"128628","Spain",84,12
"128629","US",84,10
"128630","France",84,10
"128631","US",84,18
"128632","US",84,34
"128633","Spain",84,13
"128634","Spain",84,9
"128635","New Zealand",84,15
"128636","US",84,22
"128637","US",84,7
"128638","US",84,16
"128639","US",84,9
"128640","France",84,17
"128641","Italy",86,17
"128642","Italy",86,16
"128643","Italy",86,18
"128644","US",86,40
"128645","New Zealand",86,20
"128646","New Zealand",86,30
"128647","US",86,NA
"128648","US",86,50
"128649","Italy",86,12
"128650","US",86,49
"128651","US",86,150
"128652","South Africa",86,14
"128653","France",86,16
"128654","US",86,13
"128655","US",86,15
"128656","US",86,36
"128657","US",86,24
"128658","Italy",86,NA
"128659","Israel",86,18
"128660","Italy",86,23
"128661","South Africa",86,16
"128662","US",86,20
"128663","Australia",86,16
"128664","New Zealand",86,10
"128665","Chile",86,11
"128666","South Africa",86,25
"128667","Australia",86,13
"128668","Chile",86,25
"128669","US",86,150
"128670","Chile",86,13
"128671","US",80,13
"128672","US",97,200
"128673","France",97,95
"128674","US",97,85
"128675","US",96,65
"128676","US",96,78
"128677","US",96,54
"128678","US",96,72
"128679","US",96,50
"128680","US",96,60
"128681","France",96,85
"128682","France",95,76
"128683","US",95,98
"128684","US",95,60
"128685","US",95,200
"128686","US",95,120
"128687","France",95,85
"128688","US",95,90
"128689","US",95,59
"128690","Italy",95,40
"128691","Italy",95,40
"128692","France",95,86
"128693","US",95,75
"128694","France",94,100
"128695","US",94,75
"128696","France",94,NA
"128697","France",94,97
"128698","US",94,48
"128699","US",93,25
"128700","France",93,65
"128701","Italy",92,40
"128702","US",92,50
"128703","US",92,58
"128704","Portugal",92,44
"128705","France",92,90
"128706","Germany",92,NA
"128707","US",92,44
"128708","US",92,18
"128709","France",92,70
"128710","Germany",92,42
"128711","Spain",92,50
"128712","US",92,27
"128713","US",92,30
"128714","US",92,85
"128715","France",92,137
"128716","Portugal",92,NA
"128717","Spain",92,78
"128718","US",92,35
"128719","US",92,78
"128720","US",92,26
"128721","US",92,150
"128722","France",92,75
"128723","France",92,100
"128724","France",92,70
"128725","US",92,35
"128726","US",92,25
"128727","US",92,70
"128728","Italy",92,55
"128729","US",92,86
"128730","US",92,48
"128731","Chile",86,14
"128732","Chile",86,14
"128733","Chile",86,19
"128734","Italy",86,26
"128735","France",86,NA
"128736","US",86,25
"128737","Italy",86,14
"128738","Chile",86,12
"128739","US",86,25
"128740","France",86,16
"128741","Italy",86,NA
"128742","South Africa",86,14
"128743","South Africa",86,20
"128744","US",86,18
"128745","Italy",86,24
"128746","Chile",86,11
"128747","US",86,38
"128748","US",85,18
"128749","US",85,10
"128750","Chile",85,15
"128751","South Africa",85,20
"128752","US",85,27
"128753","Chile",85,10
"128754","US",85,16
"128755","US",85,16
"128756","Chile",85,13
"128757","Chile",85,10
"128758","Italy",85,8
"128759","Chile",85,12
"128760","Chile",85,14
"128761","Italy",92,99
"128762","Italy",92,NA
"128763","Portugal",92,45
"128764","France",92,35
"128765","US",92,50
"128766","US",92,65
"128767","Italy",92,60
"128768","US",92,28
"128769","Italy",92,75
"128770","Italy",92,87
"128771","US",92,32
"128772","US",92,30
"128773","US",92,39
"128774","Italy",92,NA
"128775","Italy",92,84
"128776","US",92,25
"128777","Italy",92,NA
"128778","Italy",92,NA
"128779","Italy",92,49
"128780","Italy",92,126
"128781","US",92,39
"128782","Italy",92,46
"128783","Italy",92,NA
"128784","Italy",92,39
"128785","US",92,50
"128786","US",92,75
"128787","Italy",92,NA
"128788","Italy",92,78
"128789","US",92,16
"128790","US",92,42
"128791","Argentina",86,17
"128792","US",86,19
"128793","Australia",86,29
"128794","US",86,19
"128795","Australia",86,14
"128796","US",86,12
"128797","US",86,14
"128798","US",86,40
"128799","Italy",86,15
"128800","US",86,30
"128801","Italy",85,10
"128802","Argentina",85,10
"128803","Australia",85,19
"128804","France",85,12
"128805","France",85,12
"128806","Spain",85,25
"128807","Spain",85,24
"128808","US",85,10
"128809","US",85,24
"128810","Argentina",85,10
"128811","Argentina",85,13
"128812","US",85,14
"128813","Argentina",85,9
"128814","Argentina",85,15
"128815","US",85,42
"128816","US",85,65
"128817","US",85,12
"128818","Spain",85,13
"128819","Australia",85,12
"128820","US",85,20
"128821","US",84,10
"128822","Argentina",84,7
"128823","US",84,59
"128824","New Zealand",84,11
"128825","Chile",84,14
"128826","Italy",84,13
"128827","US",84,25
"128828","Argentina",84,13
"128829","US",84,28
"128830","US",84,8
"128831","US",84,8
"128832","US",84,17
"128833","Argentina",84,22
"128834","US",84,18
"128835","US",84,75
"128836","US",84,30
"128837","US",84,14
"128838","US",84,8
"128839","Argentina",84,10
"128840","US",84,8
"128841","New Zealand",84,50
"128842","US",84,22
"128843","US",84,22
"128844","Italy",84,28
"128845","US",84,36
"128846","Argentina",84,8
"128847","Hungary",84,75
"128848","Italy",84,10
"128849","US",84,10
"128850","Australia",84,6
"128851","Argentina",83,13
"128852","US",83,18
"128853","Romania",83,18
"128854","Spain",83,225
"128855","US",83,28
"128856","US",83,18
"128857","Australia",83,19
"128858","Argentina",83,12
"128859","Spain",83,13
"128860","Moldova",83,16
"128861","Moldova",83,8
"128862","Romania",83,30
"128863","US",83,28
"128864","Argentina",83,12
"128865","US",83,20
"128866","US",83,28
"128867","Argentina",83,10
"128868","Argentina",83,14
"128869","Spain",83,20
"128870","Croatia",83,13
"128871","Argentina",83,7
"128872","Argentina",83,15
"128873","Bulgaria",83,8
"128874","Argentina",83,12
"128875","Argentina",83,12
"128876","US",82,30
"128877","US",82,45
"128878","US",82,9
"128879","Argentina",82,NA
"128880","Argentina",82,12
"128881","Argentina",85,14
"128882","Austria",85,NA
"128883","US",85,20
"128884","US",85,38
"128885","Austria",85,NA
"128886","Austria",85,21
"128887","US",85,25
"128888","Argentina",85,9
"128889","US",85,10
"128890","France",85,37
"128891","France",85,47
"128892","Chile",85,14
"128893","France",85,20
"128894","US",85,26
"128895","US",85,28
"128896","France",85,16
"128897","France",85,15
"128898","Italy",85,15
"128899","Chile",85,13
"128900","Chile",85,14
"128901","Argentina",85,11
"128902","Chile",85,13
"128903","Italy",85,10
"128904","France",85,11
"128905","US",85,18
"128906","Italy",85,15
"128907","US",85,15
"128908","New Zealand",85,26
"128909","France",85,16
"128910","France",85,25
"128911","France",84,10
"128912","US",84,10
"128913","US",84,35
"128914","New Zealand",84,20
"128915","France",84,13
"128916","New Zealand",84,13
"128917","US",84,20
"128918","US",84,25
"128919","US",84,40
"128920","US",84,36
"128921","Spain",84,9
"128922","US",84,15
"128923","US",84,42
"128924","US",84,10
"128925","US",84,10
"128926","US",84,17
"128927","US",84,40
"128928","US",84,7
"128929","Spain",84,14
"128930","France",84,22
"128931","France",84,17
"128932","France",84,17
"128933","France",84,18
"128934","US",84,13
"128935","France",84,11
"128936","US",84,24
"128937","US",84,28
"128938","Australia",84,8
"128939","Spain",84,14
"128940","US",84,18
"128941","Italy",93,65
"128942","France",93,86
"128943","France",93,60
"128944","France",93,76
"128945","Argentina",93,80
"128946","US",93,65
"128947","US",93,52
"128948","Australia",93,45
"128949","US",93,55
"128950","France",93,60
"128951","Australia",93,50
"128952","Italy",93,45
"128953","France",93,65
"128954","US",93,36
"128955","Australia",93,75
"128956","Australia",93,NA
"128957","France",93,90
"128958","France",93,60
"128959","France",93,60
"128960","France",93,30
"128961","France",93,75
"128962","France",93,44
"128963","Australia",93,140
"128964","Australia",93,50
"128965","France",93,70
"128966","US",93,72
"128967","France",93,59
"128968","France",93,44
"128969","France",93,46
"128970","France",92,40
"128971","Italy",86,15
"128972","Italy",86,18
"128973","Italy",86,15
"128974","France",85,15
"128975","US",85,18
"128976","US",85,17
"128977","South Africa",85,14
"128978","Chile",85,9
"128979","Chile",85,11
"128980","Italy",85,19
"128981","Chile",85,15
"128982","US",85,28
"128983","Italy",85,18
"128984","Italy",85,17
"128985","US",85,12
"128986","Italy",85,NA
"128987","US",85,30
"128988","Australia",85,NA
"128989","Chile",85,11
"128990","US",85,22
"128991","US",85,16
"128992","US",85,9
"128993","New Zealand",85,13
"128994","Chile",85,13
"128995","US",85,26
"128996","France",85,15
"128997","US",85,16
"128998","Australia",85,125
"128999","New Zealand",85,14
"129000","Israel",85,24
"129001","France",85,10
"129002","France",85,16
"129003","Chile",85,12
"129004","US",85,26
"129005","US",85,16
"129006","US",85,15
"129007","Italy",85,10
"129008","New Zealand",85,18
"129009","US",85,20
"129010","US",85,18
"129011","US",85,11
"129012","Chile",85,12
"129013","Australia",85,25
"129014","Italy",85,NA
"129015","Australia",85,17
"129016","South Africa",85,35
"129017","US",85,14
"129018","US",85,42
"129019","US",85,28
"129020","Italy",85,16
"129021","France",85,10
"129022","Chile",85,12
"129023","US",85,25
"129024","US",85,25
"129025","Chile",85,15
"129026","US",85,26
"129027","Italy",85,10
"129028","US",85,24
"129029","New Zealand",85,16
"129030","New Zealand",85,16
"129031","Germany",92,42
"129032","US",92,16
"129033","France",92,180
"129034","Portugal",92,46
"129035","Portugal",92,18
"129036","US",92,54
"129037","Spain",92,205
"129038","France",91,55
"129039","France",91,40
"129040","France",91,NA
"129041","Portugal",91,46
"129042","US",91,22
"129043","US",91,50
"129044","US",91,50
"129045","France",91,35
"129046","US",91,80
"129047","Italy",91,43
"129048","US",91,195
"129049","Spain",91,37
"129050","France",91,70
"129051","Portugal",91,40
"129052","Portugal",91,NA
"129053","US",91,40
"129054","US",91,55
"129055","France",91,50
"129056","US",91,19
"129057","Italy",91,NA
"129058","US",91,58
"129059","France",91,45
"129060","France",91,50
"129061","Italy",92,NA
"129062","Italy",92,185
"129063","Italy",92,62
"129064","Italy",92,NA
"129065","Italy",92,100
"129066","Spain",92,43
"129067","Italy",92,76
"129068","US",92,39
"129069","Italy",92,88
"129070","US",92,42
"129071","Australia",92,75
"129072","US",92,75
"129073","Italy",92,48
"129074","Italy",92,45
"129075","Italy",92,69
"129076","Portugal",92,34
"129077","US",92,65
"129078","Portugal",92,35
"129079","US",92,40
"129080","Italy",92,147
"129081","US",92,70
"129082","Italy",92,100
"129083","Italy",92,NA
"129084","Italy",92,NA
"129085","Italy",92,85
"129086","Spain",92,99
"129087","Italy",92,87
"129088","Italy",92,79
"129089","US",92,42
"129090","Portugal",92,37
"129091","France",85,9
"129092","Australia",85,15
"129093","US",85,23
"129094","US",85,15
"129095","Argentina",85,12
"129096","US",85,16
"129097","Canada",85,13
