"","country","points"
"133565","Argentina",87
"133566","Spain",87
"133567","Spain",87
"133568","Italy",87
"133569","US",87
"133570","US",87
"133571","Spain",87
"133572","US",87
"133573","US",87
"133574","Spain",87
"133575","US",87
"133576","US",87
"133577","US",87
"133578","US",86
"133579","Moldova",86
"133580","US",86
"133581","US",86
"133582","Italy",86
"133583","US",86
"133584","US",86
"133585","US",86
"133586","France",86
"133587","US",86
"133588","US",86
"133589","Greece",86
"133590","US",86
"133591","New Zealand",90
"133592","Italy",90
"133593","US",90
"133594","Italy",90
"133595","US",90
"133596","US",90
"133597","US",90
"133598","Australia",90
"133599","Italy",90
"133600","Germany",90
"133601","US",90
"133602","New Zealand",90
"133603","New Zealand",90
"133604","Spain",90
"133605","US",90
"133606","Germany",90
"133607","US",90
"133608","Italy",90
"133609","US",90
"133610","US",90
"133611","France",90
"133612","France",90
"133613","France",90
"133614","Italy",90
"133615","New Zealand",90
"133616","New Zealand",90
"133617","New Zealand",90
"133618","US",90
"133619","Italy",90
"133620","US",90
"133621","Argentina",85
"133622","Argentina",85
"133623","France",85
"133624","US",85
"133625","Argentina",85
"133626","US",85
"133627","Argentina",85
"133628","US",85
"133629","US",85
"133630","US",85
"133631","US",85
"133632","US",85
"133633","US",85
"133634","Argentina",85
"133635","US",85
"133636","Austria",85
"133637","US",85
"133638","Argentina",85
"133639","Argentina",85
"133640","Argentina",85
"133641","France",85
"133642","Argentina",85
"133643","US",85
"133644","Argentina",85
"133645","US",85
"133646","US",85
"133647","US",85
"133648","Argentina",85
"133649","Austria",85
"133650","US",85
"133651","Australia",85
"133652","Australia",85
"133653","US",85
"133654","Australia",85
"133655","Argentina",85
"133656","US",85
"133657","Australia",85
"133658","Argentina",85
"133659","Italy",85
"133660","US",84
"133661","Spain",84
"133662","US",84
"133663","Argentina",84
"133664","US",84
"133665","Spain",84
"133666","Canada",84
"133667","Spain",84
"133668","Spain",84
"133669","US",84
"133670","US",84
"133671","Australia",84
"133672","US",84
"133673","US",84
"133674","US",84
"133675","US",84
"133676","Spain",84
"133677","US",84
"133678","US",84
"133679","France",84
"133680","US",84
"133681","US",87
"133682","New Zealand",87
"133683","Spain",87
"133684","South Africa",87
"133685","Portugal",87
"133686","Portugal",87
"133687","New Zealand",87
"133688","US",87
"133689","US",87
"133690","Portugal",87
"133691","South Africa",87
"133692","South Africa",87
"133693","South Africa",87
"133694","New Zealand",87
"133695","South Africa",87
"133696","France",87
"133697","South Africa",87
"133698","New Zealand",87
"133699","South Africa",87
"133700","Portugal",87
"133701","Argentina",87
"133702","US",87
"133703","US",87
"133704","US",87
"133705","US",87
"133706","Spain",87
"133707","Spain",87
"133708","Spain",87
"133709","US",87
"133710","New Zealand",87
"133711","Italy",90
"133712","US",90
"133713","Italy",90
"133714","Argentina",90
"133715","US",90
"133716","US",89
"133717","US",89
"133718","Portugal",89
"133719","US",89
"133720","US",89
"133721","Italy",89
"133722","France",89
"133723","Argentina",89
"133724","Portugal",89
"133725","US",89
"133726","Argentina",89
"133727","Argentina",89
"133728","US",89
"133729","US",89
"133730","Germany",89
"133731","Argentina",89
"133732","Germany",89
"133733","US",89
"133734","France",89
"133735","Portugal",89
"133736","US",89
"133737","US",89
"133738","US",89
"133739","Portugal",89
"133740","Spain",89
"133741","Spain",89
"133742","Spain",89
"133743","Israel",89
"133744","Portugal",89
"133745","Italy",89
"133746","Italy",89
"133747","Germany",89
"133748","Italy",89
"133749","Italy",89
"133750","Italy",89
"133751","Spain",89
"133752","Portugal",89
"133753","Spain",89
"133754","Spain",89
"133755","Portugal",89
"133756","Canada",89
"133757","Portugal",89
"133758","Italy",89
"133759","Italy",89
"133760","Italy",89
"133761","Germany",89
"133762","Spain",89
"133763","Spain",89
"133764","US",89
"133765","Germany",89
"133766","US",89
"133767","Italy",89
"133768","Spain",89
"133769","Italy",89
"133770","Portugal",89
"133771","US",84
"133772","US",84
"133773","US",84
"133774","US",84
"133775","US",84
"133776","US",84
"133777","US",84
"133778","US",84
"133779","US",84
"133780","France",84
"133781","Argentina",84
"133782","US",84
"133783","US",84
"133784","Argentina",84
"133785","US",84
"133786","US",84
"133787","US",84
"133788","US",84
"133789","US",84
"133790","US",84
"133791","US",84
"133792","US",84
"133793","Argentina",84
"133794","US",84
"133795","US",84
"133796","US",84
"133797","US",84
"133798","US",84
"133799","Italy",84
"133800","US",84
"133801","US",87
"133802","US",87
"133803","US",87
"133804","France",87
"133805","Israel",87
"133806","US",87
"133807","US",87
"133808","Spain",87
"133809","US",87
"133810","Spain",87
"133811","US",86
"133812","US",86
"133813","US",86
"133814","Spain",86
"133815","Spain",86
"133816","US",86
"133817","France",86
"133818","Italy",86
"133819","US",86
"133820","US",86
"133821","Italy",86
"133822","US",86
"133823","Italy",86
"133824","US",86
"133825","US",86
"133826","US",86
"133827","Greece",86
"133828","US",86
"133829","France",86
"133830","France",86
"133831","France",89
"133832","France",89
"133833","France",89
"133834","France",89
"133835","France",89
"133836","France",88
"133837","France",88
"133838","France",88
"133839","France",88
"133840","France",88
"133841","France",88
"133842","France",88
"133843","France",88
"133844","France",88
"133845","France",88
"133846","France",88
"133847","France",88
"133848","France",88
"133849","France",88
"133850","France",87
"133851","France",87
"133852","France",87
"133853","France",87
"133854","France",86
"133855","France",85
"133856","France",84
"133857","US",97
"133858","US",97
"133859","US",97
"133860","US",97
"133861","US",86
"133862","US",86
"133863","US",86
"133864","US",86
"133865","New Zealand",86
"133866","Australia",86
"133867","Italy",86
"133868","Spain",86
"133869","US",86
"133870","Italy",86
"133871","US",86
"133872","Spain",86
"133873","Italy",86
"133874","Italy",86
"133875","New Zealand",86
"133876","France",86
"133877","US",86
"133878","Spain",86
"133879","US",86
"133880","US",86
"133881","US",86
"133882","Spain",86
"133883","US",86
"133884","US",86
"133885","Italy",86
"133886","US",86
"133887","Argentina",86
"133888","US",86
"133889","Spain",86
"133890","Romania",86
"133891","New Zealand",90
"133892","South Africa",90
"133893","Spain",90
"133894","US",90
"133895","US",90
"133896","Australia",90
"133897","US",90
"133898","US",90
"133899","Germany",90
"133900","US",90
"133901","Italy",90
"133902","US",90
"133903","Germany",90
"133904","New Zealand",90
"133905","France",90
"133906","US",90
"133907","New Zealand",90
"133908","France",90
"133909","Italy",90
"133910","Italy",90
"133911","US",90
"133912","US",90
"133913","South Africa",90
"133914","Spain",90
"133915","France",90
"133916","France",89
"133917","New Zealand",89
"133918","New Zealand",89
"133919","France",89
"133920","US",89
"133921","Italy",85
"133922","Austria",85
"133923","US",85
"133924","US",85
"133925","US",85
"133926","Austria",85
"133927","US",85
"133928","US",85
"133929","US",85
"133930","Argentina",85
"133931","US",85
"133932","US",85
"133933","US",85
"133934","US",85
"133935","US",85
"133936","US",85
"133937","US",85
"133938","US",85
"133939","US",85
"133940","Germany",85
"133941","Argentina",85
"133942","US",85
"133943","Italy",85
"133944","Argentina",85
"133945","Austria",85
"133946","US",84
"133947","Italy",84
"133948","Argentina",84
"133949","Austria",84
"133950","France",84
"133951","US",84
"133952","Argentina",84
"133953","Australia",84
"133954","US",84
"133955","US",84
"133956","Australia",84
"133957","Argentina",84
"133958","US",84
"133959","Argentina",84
"133960","US",84
"133961","US",84
"133962","Argentina",84
"133963","Australia",84
"133964","Spain",84
"133965","US",84
"133966","Australia",84
"133967","US",84
"133968","US",84
"133969","Australia",84
"133970","US",84
"133971","US",84
"133972","Argentina",84
"133973","US",84
"133974","Spain",84
"133975","US",84
"133976","US",84
"133977","Spain",83
"133978","US",83
"133979","US",83
"133980","US",83
"133981","US",87
"133982","South Africa",87
"133983","US",87
"133984","US",87
"133985","US",87
"133986","New Zealand",87
"133987","France",87
"133988","Spain",87
"133989","South Africa",87
"133990","Spain",87
"133991","Argentina",87
"133992","New Zealand",87
"133993","France",87
"133994","France",87
"133995","South Africa",87
"133996","Argentina",87
"133997","Spain",87
"133998","New Zealand",87
"133999","South Africa",87
"134000","US",87
"134001","Argentina",87
"134002","US",87
"134003","US",87
"134004","South Africa",87
"134005","Spain",87
"134006","Argentina",87
"134007","New Zealand",87
"134008","US",87
"134009","New Zealand",87
"134010","Spain",87
"134011","Argentina",89
"134012","US",89
"134013","US",89
"134014","US",89
"134015","Portugal",89
"134016","US",89
"134017","US",89
"134018","Germany",89
"134019","US",89
"134020","US",89
"134021","US",89
"134022","Spain",89
"134023","Germany",89
"134024","Greece",89
"134025","Argentina",89
"134026","Argentina",89
"134027","Australia",89
"134028","US",89
"134029","Australia",89
"134030","Spain",89
"134031","Spain",89
"134032","US",89
"134033","US",89
"134034","US",89
"134035","Italy",89
"134036","US",89
"134037","Australia",89
"134038","US",89
"134039","Australia",89
"134040","Italy",89
"134041","Italy",89
"134042","Italy",89
"134043","US",89
"134044","US",89
"134045","Spain",89
"134046","Italy",89
"134047","Italy",89
"134048","US",88
"134049","Italy",88
"134050","US",88
"134051","Italy",88
"134052","Spain",88
"134053","Portugal",88
"134054","France",88
"134055","Italy",88
"134056","US",88
"134057","US",88
"134058","Israel",88
"134059","Italy",88
"134060","US",88
"134061","Australia",88
"134062","Italy",88
"134063","Italy",88
"134064","Germany",88
"134065","Germany",88
"134066","France",88
"134067","Italy",88
"134068","Italy",88
"134069","US",88
"134070","Portugal",88
"134071","France",86
"134072","US",86
"134073","Italy",86
"134074","US",86
"134075","US",86
"134076","Italy",86
"134077","Italy",86
"134078","France",86
"134079","Greece",86
"134080","US",86
"134081","Spain",86
"134082","Spain",86
"134083","France",86
"134084","Portugal",86
"134085","France",86
"134086","Spain",86
"134087","US",86
"134088","France",86
"134089","US",86
"134090","Italy",86
"134091","Italy",86
"134092","US",86
"134093","Israel",86
"134094","Italy",86
"134095","Portugal",86
"134096","France",86
"134097","France",86
"134098","US",86
"134099","Spain",86
"134100","US",86
"134101","US",96
"134102","US",96
"134103","US",96
"134104","US",96
"134105","US",96
"134106","US",96
"134107","US",96
"134108","US",95
"134109","US",95
"134110","US",95
"134111","US",95
"134112","Italy",95
"134113","Italy",95
"134114","US",95
"134115","US",95
"134116","US",95
"134117","US",95
"134118","US",95
"134119","France",94
"134120","US",94
"134121","Italy",94
"134122","Portugal",94
"134123","US",94
"134124","US",94
"134125","US",94
"134126","Italy",94
"134127","Italy",94
"134128","US",94
"134129","Portugal",94
"134130","Italy",94
"134131","US",86
"134132","New Zealand",86
"134133","Spain",86
"134134","Greece",86
"134135","Spain",86
"134136","Italy",86
"134137","Italy",86
"134138","US",86
"134139","US",86
"134140","US",86
"134141","US",86
"134142","US",86
"134143","US",86
"134144","US",86
"134145","US",86
"134146","US",86
"134147","Argentina",86
"134148","Argentina",86
"134149","Spain",86
"134150","US",86
"134151","Spain",86
"134152","US",86
"134153","US",86
"134154","Spain",86
"134155","France",86
"134156","Spain",86
"134157","Spain",86
"134158","Spain",86
"134159","Greece",86
"134160","US",85
"134161","South Africa",89
"134162","US",89
"134163","US",89
"134164","France",89
"134165","France",89
"134166","Australia",89
"134167","US",89
"134168","New Zealand",89
"134169","New Zealand",89
